target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.46762589928057546,0.060507,74,204,0.02829461696382877,model,0.03525674740473429,0,535,100,4,8
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://dbpedia.org/ontology/Work,NULL,0.46762589928057546,0.060507,74,204,0.02829461696382877,model,0.03525674740473429,0,535,100,4,9
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://dbpedia.org/ontology/WrittenWork,NULL,0.4831460674157303,0.0564186,69,198,0.027258445340707597,model,0.03525674740473429,0,535,100,4,10
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/property/author,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.4601769911504424,0.0498773,61,165,0.022952409207013073,model,0.03525674740473429,0,535,100,4,11
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/property/author,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.4642857142857144,0.0490597,60,164,0.022777712884008885,model,0.03525674740473429,0,535,100,4,12
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/property/author,NULL,http://dbpedia.org/ontology/Work,NULL,0.4642857142857144,0.0490597,60,164,0.022777712884008885,model,0.03525674740473429,0,535,100,4,13
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/property/author,NULL,http://schema.org/CreativeWork,NULL,0.4642857142857144,0.0490597,60,164,0.022777712884008885,model,0.03525674740473429,0,535,100,4,14
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/property/author,NULL,http://dbpedia.org/ontology/WrittenWork,NULL,0.4684684684684684,0.048242,59,163,0.022599868879509107,model,0.03525674740473429,0,535,100,4,15
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://schema.org/CreativeWork,NULL,0.6575342465753422,0.0204415,25,121,0.01344101076400945,model,0.03525674740473429,0,535,100,4,16
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://dbpedia.org/ontology/Work,NULL,0.6575342465753422,0.0204415,25,121,0.01344101076400945,model,0.03525674740473429,0,535,100,4,17
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.6575342465753422,0.0204415,25,121,0.01344101076400945,model,0.03525674740473429,0,535,100,4,18
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.6575342465753422,0.0204415,25,121,0.01344101076400945,model,0.03525674740473429,0,535,100,4,19
http://dbpedia.org/resource/Professor,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://dbpedia.org/ontology/Film,NULL,0.6666666666666666,0.0163532,20,100,0.010902153175252111,model,0.03525674740473429,0,535,100,4,20
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.821902235695339,0.867159,235,2404,0.7127196508797221,model,0.0765308936436971,0,198,100,4,1
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/YagoLegalActorGeo,NULL,0.6593673965936739,0.774908,210,1023,0.5109489051094891,model,0.0765308936436971,0,198,100,4,2
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/PhysicalEntity100001930,NULL,0.6736753574432295,0.715867,194,995,0.48226206399995025,model,0.0765308936436971,0,198,100,4,3
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Object100002684,NULL,0.6711864406779662,0.715867,194,986,0.4804803302270311,model,0.0765308936436971,0,198,100,4,4
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Abstraction100002137,NULL,0.6672535211267603,0.697417,189,947,0.46535393170833095,model,0.0765308936436971,0,198,100,4,5
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://schema.org/CreativeWork,NULL,0.46341463414634143,0.0405904,11,30,0.018810188101881016,model,0.0765308936436971,0,198,100,4,6
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.46341463414634143,0.0405904,11,30,0.018810188101881016,model,0.0765308936436971,0,198,100,4,7
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://dbpedia.org/ontology/Work,NULL,0.46341463414634143,0.0405904,11,30,0.018810188101881016,model,0.0765308936436971,0,198,100,4,8
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.46341463414634143,0.0405904,11,30,0.018810188101881016,model,0.0765308936436971,0,198,100,4,9
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/property/starring,NULL,http://schema.org/CreativeWork,NULL,0.4193548387096773,0.0332103,9,22,0.01392691346268301,model,0.0765308936436971,0,198,100,4,10
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/property/starring,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.4193548387096773,0.0332103,9,22,0.01392691346268301,model,0.0765308936436971,0,198,100,4,11
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/property/starring,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.4193548387096773,0.0332103,9,22,0.01392691346268301,model,0.0765308936436971,0,198,100,4,12
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/property/starring,NULL,http://dbpedia.org/ontology/Work,NULL,0.4193548387096773,0.0332103,9,22,0.01392691346268301,model,0.0765308936436971,0,198,100,4,13
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/starring,NULL,http://www.wikidata.org/entity/Q15416,NULL,0.4482758620689655,0.0295203,8,21,0.013233235780633668,model,0.0765308936436971,0,198,100,4,14
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/property/starring,NULL,http://www.wikidata.org/entity/Q15416,NULL,0.45454545454545453,0.0221402,6,16,0.010063737001006373,model,0.0765308936436971,0,198,100,4,15
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/influencedBy,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.17241379310344826,0.0442804,12,17,0.00763455910421173,model,0.0765308936436971,0,198,100,4,16
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/influencedBy,NULL,http://schema.org/Person,NULL,0.17241379310344826,0.0442804,12,17,0.00763455910421173,model,0.0765308936436971,0,198,100,4,17
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/influencedBy,NULL,http://dbpedia.org/ontology/Animal,NULL,0.17241379310344826,0.0442804,12,17,0.00763455910421173,model,0.0765308936436971,0,198,100,4,18
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/influencedBy,NULL,http://dbpedia.org/ontology/Person,NULL,0.17241379310344826,0.0442804,12,17,0.00763455910421173,model,0.0765308936436971,0,198,100,4,19
http://dbpedia.org/resource/Psychologist,occupations,NULL,http://dbpedia.org/ontology/influencedBy,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.17241379310344826,0.0442804,12,17,0.00763455910421173,model,0.0765308936436971,0,198,100,4,20
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9082184610015706,0.926056,263,5468,0.8410614621246938,model,0.0584354043006897,0,288,100,4,1
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/PhysicalEntity100001930,NULL,0.865877712031558,0.838028,238,3311,0.7256299136039113,model,0.0584354043006897,0,288,100,4,2
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Object100002684,NULL,0.8653846153846158,0.838028,238,3298,0.7252166847237272,model,0.0584354043006897,0,288,100,4,3
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Whole100003553,NULL,0.8617401668653163,0.816901,232,3124,0.7039567560308218,model,0.0584354043006897,0,288,100,4,4
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/YagoLegalActorGeo,NULL,0.8261504747991231,0.838028,238,2500,0.6923373697260257,model,0.0584354043006897,0,288,100,4,5
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/publisher,NULL,http://dbpedia.org/ontology/WrittenWork,NULL,0.6565656565656566,0.0598592,17,82,0.039301465357803385,model,0.0584354043006897,0,288,100,4,6
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/publisher,NULL,http://dbpedia.org/ontology/Work,NULL,0.6565656565656566,0.0598592,17,82,0.039301465357803385,model,0.0584354043006897,0,288,100,4,7
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/publisher,NULL,http://schema.org/CreativeWork,NULL,0.6565656565656566,0.0598592,17,82,0.039301465357803385,model,0.0584354043006897,0,288,100,4,8
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/publisher,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.6565656565656566,0.0598592,17,82,0.039301465357803385,model,0.0584354043006897,0,288,100,4,9
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/publisher,NULL,http://www.wikidata.org/entity/Q234460,NULL,0.6565656565656566,0.0598592,17,82,0.039301465357803385,model,0.0584354043006897,0,288,100,4,10
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.5180722891566265,0.0704225,20,63,0.03648396402511454,model,0.0584354043006897,0,288,100,4,11
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.5180722891566265,0.0704225,20,63,0.03648396402511454,model,0.0584354043006897,0,288,100,4,12
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://dbpedia.org/ontology/Work,NULL,0.5180722891566265,0.0704225,20,63,0.03648396402511454,model,0.0584354043006897,0,288,100,4,13
http://dbpedia.org/resource/Publisher,occupations,NULL,http://dbpedia.org/ontology/author,NULL,http://schema.org/CreativeWork,NULL,0.5180722891566265,0.0704225,20,63,0.03648396402511454,model,0.0584354043006897,0,288,100,4,14
